Blue Light (Forward),Blue Light (Reverse),Radio Waves (Forward),Radio Waves (Reverse),Red Light (Forward),Red Light (Reverse),White Light (Forward),White Light (Reverse)
67.06194,,66.426544,,,,127.356636,44.019154
117.47304,,89.37175,,,,75.60262,368.81964
137.6606,,72.04392,,,,81.727005,511.5464
50.112946,,44.01641,,,,141.97151,371.54672
70.839714,,21.050697,,,,84.84935,320.2217
29.590132,,16.578188,,,,44.98087,155.28322
243.46143,,58.79859,,,,66.81092,238.47456
45.882187,,121.9668,,,,33.626793,247.25815
173.80255,,159.39917,,,,28.180387,196.66185
210.6833,,11.000556,,,,31.941776,307.61038
450.4604,,84.73043,,,,17.327408,269.1911
386.70825,,95.75746,,,,54.09499,151.74405
282.13202,,15.989403,,,,18.305325,182.92996
357.0368,,68.67018,,,,35.16683,198.33305
593.14185,,108.57899,,,,8.822997,130.24455
149.77896,,157.5777,,,,10.856313,103.973145
32.989105,,76.432495,,,,21.32933,27.627121
202.08366,,32.32616,,,,21.986538,22.435034
114.119385,,30.14124,,,,39.71213,17.697641
146.0307,,85.90732,,,,52.549053,43.921394
82.88613,,125.16584,,,,34.354874,62.522346
27.435658,,19.846462,,,,23.49998,36.01701
77.10011,,59.946774,,,,10.391077,6.769873
172.96494,,81.55218,,,,16.748707,92.55434
168.01692,,129.96297,,,,73.35315,97.38165
519.04443,,105.86301,,,,66.5317,138.32487
153.20149,,25.485432,,,,17.547201,80.33907
40.776302,,18.003323,,,,5.809376,94.8511
15.45407,,164.87228,,,,19.237362,176.15556
148.72179,,180.40222,,,,116.36389,388.99396
281.32257,,121.69024,,,,5.0194144,379.2913
227.0896,,123.407196,,,,50.335026,16.202353
197.71814,,20.224792,,,,191.2755,89.843956
153.86293,,77.06725,,,,92.70596,50.957333
40.312042,,58.9937,,,,31.306322,19.464365
84.44974,,67.353165,,,,60.731308,157.55853
148.44623,,71.19607,,,,99.054054,488.61844
281.32788,,5.0073333,,,,49.093903,276.8709
217.9078,,0.5106394,,,,117.38956,14.999894
55.84476,,20.161324,,,,165.6568,187.35522
118.04952,,7.329645,,,,234.0162,58.386883
272.79327,,43.49595,,,,181.79758,24.481506
220.91885,,79.75226,,,,103.39409,11.825483
67.21739,,34.532345,,,,136.71704,25.278494
87.07202,,1.559803,,,,171.74113,83.64621
39.223907,,0.7169643,,,,33.45579,221.3822
32.15211,,5.7818065,,,,133.79187,202.07533
235.31975,,89.20037,,,,164.04414,158.69441
154.73676,,71.91859,,,,85.73711,462.82437
53.35254,,17.438026,,,,54.967896,391.78467
180.7929,,39.451397,,,,96.34349,256.20532
140.53804,,59.34584,,,,71.84822,132.69588
137.34032,,101.2436,,,,85.18739,18.66068
202.19879,,11.001596,,,,50.218098,29.529484
181.54845,,1.413578,,,,7.7021275,16.081041
207.77284,,12.411809,,,,30.549627,23.354591
111.6898,,87.95291,,,,24.816051,24.086851
35.200665,,3.175573,,,,121.50762,10.717843
194.28737,,2.4267507,,,,124.55118,180.00487
263.06516,,174.86852,,,,26.0006,299.15604
241.92995,,211.23355,,,,50.11194,398.833
90.800804,,34.306473,,,,75.63602,63.782337
386.52567,,18.06715,,,,77.76065,10.179479
346.67737,,121.321686,,,,107.26664,4.280671
21.891655,,69.35358,,,,155.55894,53.188107
116.87891,,456.354,,,,64.435974,43.205902
157.06969,,10.526934,,,,43.326817,18.155409
181.37689,,19.85736,,,,198.83768,17.138845
75.387085,,16.714808,,,,197.13855,10.455611
63.79898,,52.748764,,,,64.17762,17.734722
117.897194,,73.72713,,,,126.166534,16.941248
63.353878,,92.96758,,,,97.05419,49.231487
11.661036,,51.68511,,,,35.360947,91.76231
117.66046,,142.4385,,,,60.92686,86.392746
25.269184,,302.39398,,,,46.420322,44.640297
85.772224,,305.11267,,,,144.15579,59.04826
96.4927,,72.20016,,,,76.13821,6.9483786
66.7345,,83.10552,,,,49.901493,136.40428
70.89516,,40.187607,,,,29.56653,64.07631
60.32728,,81.96423,,,,54.84526,44.61604
23.157951,,122.85819,,,,27.857985,25.380928
22.840101,,18.840303,,,,13.826603,17.295692
7.7466955,,37.10011,,,,115.32195,99.591965
7.065169,,10.482451,,,,77.63793,46.42013
0.34516022,,33.979134,,,,27.548044,10.464262
50.712296,,43.087677,,,,30.486132,105.73274
38.201256,,11.471879,,,,63.04674,231.01308
25.999495,,12.217133,,,,48.317184,320.28915
11.683904,,23.939774,,,,35.25538,407.3755
12.317126,,23.268936,,,,28.084446,307.00345
18.941858,,100.64273,,,,28.73426,296.0383
367.36215,,88.11373,,,,11.685196,340.46225
141.2021,,55.434776,,,,63.18243,244.04465
263.63486,,32.182,,,,17.96597,15.069816
354.3898,,92.8629,,,,53.31564,15.418128
300.6533,,47.049675,,,,12.839399,131.02803
109.17376,,23.44494,,,,45.616035,13.707831
452.88794,,26.451784,,,,29.181103,19.593304
203.40985,,32.654057,,,,8.592634,34.875935
200.5036,,9.668913,,,,30.225487,27.681059
168.58556,,20.10071,,,,54.206223,53.903934
161.4491,,9.796904,,,,51.069344,42.095943
161.07343,,73.84468,,,,44.184834,56.330883
401.18298,,88.45365,,,,211.32903,21.495745
343.67584,,13.884808,,,,18.42408,32.723747
120.050606,,36.004112,,,,11.749799,13.955244
150.65894,,137.54764,,,,27.48543,43.621803
291.89365,,149.96814,,,,45.382153,20.873213
365.68893,,64.39119,,,,46.798927,274.0326
290.34866,,163.57799,,,,6.721982,255.34903
322.9579,,269.03616,,,,177.22385,182.64124
328.2858,,559.1542,,,,16.047827,393.46524
297.48538,,560.0549,,,,44.76217,372.85858
63.425995,,429.73752,,,,88.91931,380.877
109.682945,,47.76165,,,,22.267973,381.4101
102.79897,,26.93668,,,,30.049517,345.43787
76.64837,,67.44897,,,,174.18378,504.54474
116.58336,,45.792904,,,,73.90539,489.62256
201.63914,,48.721825,,,,62.472134,361.2733
262.9595,,95.45179,,,,26.429617,317.94992
523.85266,,26.425724,,,,134.32867,147.48105
544.6209,,46.896133,,,,66.95357,131.07487
233.5497,,64.72414,,,,210.61879,105.63432
161.45781,,16.375025,,,,87.01255,9.56838
217.44736,,74.587234,,,,301.39056,34.73873
187.19687,,115.0162,,,,161.27652,74.933
255.90959,,3.0515556,,,,217.7536,37.933224
86.66901,,7.5220804,,,,5.312451,2.3857665
5.5029035,,4.0249863,,,,42.570953,468.84805
277.96667,,42.313873,,,,101.69057,574.08704
172.9119,,19.900864,,,,50.64479,492.02808
181.12932,,39.22051,,,,101.60578,444.60724
272.63177,,34.806526,,,,8.443035,23.15891
326.48456,,78.7825,,,,68.49305,29.578798
492.796,,111.857605,,,,86.46716,128.32353
37.545223,,92.3412,,,,21.510427,63.700874
56.640472,,109.74774,,,,43.25915,121.37125
233.78569,,159.48111,,,,37.251972,123.01966
317.90137,,155.63759,,,,32.017834,185.69751
212.06058,,49.40171,,,,67.76712,153.63187
145.78932,,389.42398,,,,28.524555,93.68541
217.74516,,265.43204,,,,6.933776,192.21419
210.1018,,42.07089,,,,5.9647613,31.887486
108.51898,,74.17994,,,,85.45831,69.34758
143.27211,,172.0089,,,,67.40719,126.59016
116.38304,,71.72375,,,,45.278763,13.124453
172.48367,,11.889648,,,,8.395824,63.146408
190.09482,,40.039383,,,,64.08952,37.01019
157.39592,,91.4433,,,,30.802858,22.45824
198.07477,,87.642395,,,,28.833876,8.686655
40.106518,,165.58478,,,,81.13257,10.064162
105.618904,,75.16829,,,,76.1827,34.216263
37.325764,,390.39484,,,,125.01137,27.407005
13.628322,,17.068325,,,,42.9145,20.901157
86.85871,,57.48983,,,,5.989398,90.56488
36.090466,,90.44928,,,,72.97983,453.41296
46.72325,,45.61212,,,,32.552124,395.71228
7.115238,,208.70067,,,,7.431789,334.5956
19.170727,,68.12768,,,,2.4908583,277.11893
7.7411137,,18.74004,,,,45.966614,330.7728
61.228054,,95.35169,,,,30.400152,329.43408
342.1039,,141.33398,,,,2.6268013,365.2921
216.1549,,117.80899,,,,27.671688,392.51096
482.7691,,127.844536,,,,55.359787,291.87247
506.62512,,155.907,,,,38.19752,403.1849
559.68567,,53.011356,,,,18.005625,406.6923
482.04428,,14.982697,,,,23.199034,150.87262
521.4898,,417.33783,,,,39.8714,60.139397
415.5909,,289.36087,,,,16.433102,9.620407
559.48004,,552.07355,,,,30.525633,19.059065
373.73767,,255.81117,,,,11.837999,35.94338
404.29004,,580.15686,,,,32.16351,34.079845
427.397,,24.763544,,,,21.110008,32.075207
572.4043,,40.306927,,,,103.15473,120.525604
563.7013,,184.0049,,,,97.02713,67.22774
60.49394,,150.59769,,,,23.997787,88.957375
439.2484,,56.524128,,,,14.837374,155.72179
521.4258,,6.990134,,,,33.245495,104.53048
472.69028,,30.676598,,,,11.144216,150.12903
448.19333,,32.331398,,,,40.857662,448.7062
375.12646,,94.38269,,,,72.60408,502.91925
165.84343,,29.337255,,,,28.484333,549.675
242.07993,,8.270093,,,,56.441334,508.59265
327.31912,,27.616947,,,,70.4563,407.13156
163.91423,,74.42711,,,,28.95779,378.3824
341.92447,,35.48542,,,,32.15974,489.81824
329.26398,,64.605255,,,,69.03414,428.46793
21.474577,,8.4826355,,,,29.109207,267.66318
18.683277,,74.76259,,,,33.334904,352.0966
106.15566,,115.04707,,,,46.406864,369.1305
153.13513,,13.179729,,,,112.46678,287.45782
89.9989,,1.2927997,,,,48.828384,34.56501
18.437475,,88.01257,,,,121.400764,17.491337
67.811,,140.5939,,,,62.308613,24.99836
152.92322,,4.4933767,,,,55.879242,16.861448
132.63464,,13.435604,,,,6.462475,25.166306
134.66447,,73.65951,,,,43.004692,39.89767
178.00458,,32.396843,,,,26.238922,100.83575
368.0385,,161.15659,,,,1.6573286,208.42625
577.3146,,172.3619,,,,21.268911,432.64587
568.3303,,223.65598,,,,54.63144,563.4121
507.63202,,231.85869,,,,14.8407545,480.76566
476.94986,,66.640205,,,,4.2404795,474.0422
330.041,,50.73251,,,,97.80664,380.09344
439.50476,,113.05834,,,,101.180405,451.0367
538.8942,,409.0059,,,,20.517965,538.566
567.02576,,588.6486,,,,38.73106,433.82922
562.26196,,21.976273,,,,18.63452,503.5531
399.31476,,281.23056,,,,133.92035,440.4059
389.07074,,17.440619,,,,66.215614,252.4704
422.56552,,437.64917,,,,25.577194,218.46902
393.6652,,431.88962,,,,19.269138,303.65738
423.10062,,14.525961,,,,8.5342245,271.2006
491.7005,,304.52283,,,,67.488396,175.83594
354.072,,296.40457,,,,82.330765,81.80353
97.459145,,21.330072,,,,112.470604,31.873035
18.943739,,5.616334,,,,4.152528,113.90317
5.342968,,102.05956,,,,13.91341,68.72837
22.699266,,363.439,,,,32.88401,88.011856
34.963993,,238.28534,,,,58.600765,138.38571
36.005802,,40.53688,,,,62.766827,14.66723
26.538107,,6.3684974,,,,73.166176,73.50792
24.573874,,237.01215,,,,116.203,71.753944
33.206425,,81.832275,,,,216.69357,45.48471
16.364815,,44.06111,,,,96.91671,53.4232
17.314983,,29.997633,,,,48.58293,196.10944
65.95134,,6.2067785,,,,10.639973,208.35435
142.72821,,39.91412,,,,60.06242,179.95387
73.86602,,31.23153,,,,51.86611,202.51079
49.31608,,222.74576,,,,12.8834305,394.47205
121.88588,,93.308266,,,,11.4853735,586.4064
72.65725,,87.15017,,,,39.06791,443.40152
75.24716,,445.19327,,,,86.10289,326.31805
34.835175,,462.36307,,,,24.838821,374.15268
2.1097536,,493.29535,,,,64.68428,278.03943
54.811653,,14.011909,,,,71.246895,141.00134
238.73811,,91.09965,,,,59.986164,13.0723295
246.60373,,14.299576,,,,17.555046,15.876089
123.495705,,17.98022,,,,24.397106,10.115963
113.72508,,58.36045,,,,38.341976,171.0887
144.15193,,8.264314,,,,45.86569,202.14206
143.31827,,539.487,,,,93.66221,120.96672
211.9454,,535.727,,,,12.952476,231.84369
122.77142,,4.9749823,,,,10.897354,375.4595
9.737438,,49.770126,,,,56.102013,405.30417
30.97392,,153.65,,,,76.685394,450.5737
44.051983,,59.823788,,,,67.868225,545.5963
28.41812,,79.74084,,,,46.238434,221.28119
17.759378,,102.24541,,,,30.127333,204.79427
30.182575,,104.036766,,,,11.797307,173.11111
29.316853,,243.01942,,,,94.40065,136.74423
3.0059488,,273.55655,,,,73.331085,230.2418
23.301542,,155.29085,,,,14.471094,321.84732
52.855618,,111.69168,,,,34.347748,514.6616
42.42981,,30.787624,,,,17.494549,269.88083
29.351358,,0.39698568,,,,36.54186,95.32919
26.931612,,86.63099,,,,51.69499,43.21576
18.828293,,116.51175,,,,15.482,21.208012
7.3999977,,179.95113,,,,7.283111,12.842
23.713852,,162.93843,,,,49.916485,41.228897
59.80576,,51.49632,,,,75.027084,17.129164
31.0944,,64.445305,,,,19.27748,46.30028
4.347256,,18.121595,,,,33.96543,53.101734
50.45785,,51.01723,,,,96.8026,15.403143
326.2355,,46.314297,,,,13.560964,35.20806
171.37756,,14.9730215,,,,16.811647,184.70888
103.549484,,13.038009,,,,6.1659465,381.51923
76.51945,,65.94156,,,,9.778686,449.3343
17.233047,,50.06894,,,,22.938675,442.5736
63.59103,,43.138927,,,,57.580196,417.10898
7.6008406,,118.561195,,,,25.869164,509.39572
22.66406,,42.583378,,,,8.685504,379.12222
190.69498,,5.651403,,,,21.925951,189.25069
162.63226,,6.4626384,,,,11.816927,28.627472
209.86676,,31.574312,,,,13.601441,64.230545
232.57213,,100.23745,,,,25.610344,45.375435
223.343,,39.5414,,,,60.00263,53.982643
158.57881,,7.1929984,,,,10.895209,70.17698
169.24683,,51.954052,,,,18.700594,48.120926
55.76397,,175.95128,,,,68.16546,27.019636
170.0457,,124.96933,,,,1.5103743,37.26149
220.09238,,71.06181,,,,36.511086,5.4265623
123.35542,,27.899492,,,,46.979195,47.5999
180.50383,,11.791626,,,,21.56019,23.296745
184.78532,,91.25863,,,,40.296738,244.74551
75.141136,,5.804972,,,,93.599174,499.12366
206.70137,,17.189663,,,,34.711205,583.1139
210.6836,,54.41095,,,,56.22633,519.3824
41.218613,,236.21341,,,,18.867682,443.99106
16.662245,,261.3787,,,,83.70387,318.55756
74.05069,,112.586655,,,,84.09591,134.02528
219.42993,,15.120001,,,,32.096603,208.34488
4.042548,,106.00302,,,,47.38488,154.6745
12.652574,,51.93951,,,,109.58165,19.171278
37.498325,,3.3872411,,,,48.792564,93.63858
544.3017,,14.842616,,,,36.408367,81.29034
479.77872,,39.504967,,,,35.302578,18.629665
56.510674,,100.28958,,,,35.607155,75.35935
201.14899,,52.585968,,,,52.998497,72.42761
144.98737,,62.75619,,,,93.04715,60.583088
486.71918,,47.115013,,,,13.313128,65.15762
140.13232,,74.793884,,,,19.928215,20.500513
8.416752,,133.9232,,,,47.375687,46.637684
54.569916,,56.2039,,,,145.79858,51.542515
63.332138,,28.809856,,,,121.536514,46.1899
295.43082,,27.004042,,,,148.35825,66.58
273.57675,,100.7086,,,,111.15616,509.0232
306.0098,,95.899864,,,,44.899723,572.042
111.08097,,8.434496,,,,61.92256,446.48602
397.7901,,12.961514,,,,75.5394,403.31067
441.39297,,16.83868,,,,51.100044,341.6761
203.25404,,33.312256,,,,8.085303,372.61612
562.9658,,38.761887,,,,43.240616,423.18814
330.57486,,17.660229,,,,41.89409,430.43497
17.549736,,9.33294,,,,53.495087,306.54422
46.400425,,41.10376,,,,50.172077,344.68683
98.50728,,22.68937,,,,49.866943,192.94724
308.3393,,15.552177,,,,99.21665,17.722925
589.5774,,65.0914,,,,44.21318,49.47253
397.27167,,37.01252,,,,22.847494,110.156586
291.77795,,6.177889,,,,82.420845,19.594889
214.01637,,45.288254,,,,74.57637,149.40903
343.5878,,37.765842,,,,100.59321,131.18202
229.78716,,15.927468,,,,41.698578,130.59807
62.54708,,13.813289,,,,40.853947,405.73163
165.16252,,76.44174,,,,28.284071,559.02277
105.98577,,20.50078,,,,52.908543,501.52127
58.02023,,4.2785983,,,,13.656647,553.97406
55.748558,,11.981476,,,,30.504362,571.80676
19.0872,,38.790382,,,,34.279827,388.69556
12.745951,,26.041,,,,40.04715,14.4371805
28.211754,,29.21952,,,,46.288994,214.60385
26.290018,,4.8834357,,,,54.83065,250.32426
46.5034,,18.617016,,,,9.608419,137.04753
35.023045,,30.634583,,,,11.433436,23.312963
6.072174,,74.514885,,,,70.0863,16.452179
5.177711,,8.389779,,,,81.39503,26.824932
5.7423573,,11.891933,,,,67.580246,56.72918
15.098467,,19.36957,,,,56.347027,5.781658
3.5541806,,16.10321,,,,17.001034,51.630383
16.66582,,62.90365,,,,22.126026,39.58361
13.485657,,17.693676,,,,54.8165,37.279625
20.579023,,64.91033,,,,47.125557,32.51323
14.650993,,165.25346,,,,27.072783,7.2019906
10.360303,,109.83498,,,,8.507865,63.26066
18.647623,,11.983764,,,,71.16497,5.825017
55.929993,,61.437847,,,,32.503315,81.74922
53.359665,,117.72463,,,,23.871944,23.71344
476.86975,,145.79062,,,,4.66191,17.19995
456.225,,133.43008,,,,52.11889,15.150579
107.83055,,101.31912,,,,12.2215395,12.051693
218.48022,,186.30873,,,,56.750477,16.874964
147.31277,,69.95703,,,,58.01069,9.95156
53.66535,,73.483116,,,,46.20341,22.500057
89.37079,,57.535595,,,,38.62448,43.42064
56.835514,,93.34333,,,,31.693312,23.902641
1.7342309,,49.65987,,,,55.62766,37.712166
11.898787,,68.934906,,,,49.447693,114.24161
71.65871,,167.40984,,,,14.978323,28.434536
86.84238,,229.48662,,,,32.383945,47.46723
129.08624,,289.52676,,,,73.56052,15.893908
62.09373,,180.91309,,,,103.53715,22.366423
73.050514,,74.09852,,,,30.206411,35.49205
117.80701,,133.31178,,,,85.32404,10.330193
25.258488,,57.63979,,,,8.048793,19.233883
96.8293,,48.204826,,,,47.20689,27.675201
86.3932,,154.63554,,,,34.923332,132.83463
64.96891,,177.15729,,,,109.66903,432.50732
59.8542,,139.97021,,,,83.66236,549.79193
35.49801,,115.34661,,,,16.930107,370.97354
170.6487,,96.01227,,,,73.68096,231.50964
488.46036,,82.99483,,,,30.613659,222.55052
405.81412,,24.48904,,,,53.913918,135.79872
167.58609,,80.569305,,,,14.0732765,127.742134
35.90103,,35.658737,,,,14.347752,207.31822
7.474805,,24.315107,,,,97.806946,126.72875
153.77617,,12.384446,,,,27.556948,187.70308
197.70158,,4.4458017,,,,80.46898,310.8675
113.516205,,101.267166,,,,187.97493,204.86674
122.719604,,27.28445,,,,100.37563,115.81938
60.866734,,96.02558,,,,14.524042,54.399963
59.39214,,91.20602,,,,117.59976,141.02594
520.6941,,34.249264,,,,201.54938,59.610054
597.07007,,26.803867,,,,34.66728,14.9659
99.722694,,85.40438,,,,52.46387,46.024593
35.113503,,133.51173,,,,79.86901,30.17254
32.958332,,20.440756,,,,66.74302,3.3905275
203.03854,,1.8337221,,,,39.488365,45.82244
114.66154,,106.93812,,,,72.67254,12.244453
28.2475,,84.67872,,,,30.872282,24.967213
84.51661,,30.699018,,,,65.21939,8.086876
62.7554,,79.74538,,,,52.197273,48.57918
145.2384,,65.94535,,,,88.884636,75.202835
188.83534,,112.39051,,,,98.10257,264.4585
79.634,,117.272575,,,,83.74374,583.7537
56.626167,,153.54591,,,,11.298012,391.9905
190.38477,,132.5606,,,,35.9345,296.9415
219.89694,,113.20133,,,,98.75895,253.13216
35.95538,,174.92406,,,,36.918087,141.61578
44.88107,,130.75143,,,,67.23666,45.71734
175.36708,,90.20504,,,,68.9943,127.91827
138.42702,,88.308426,,,,33.022556,54.038433
90.479576,,23.473963,,,,92.98515,2.6943014
153.48642,,31.514433,,,,113.48797,35.546646
272.81216,,81.10579,,,,115.849785,50.001385
221.25052,,96.90388,,,,66.32146,82.9599
62.768993,,71.01205,,,,20.42993,8.825635
74.84221,,159.43681,,,,57.100395,6.9076023
26.193605,,20.397919,,,,80.99719,94.76189
188.06403,,37.62394,,,,94.97916,7.0797067
56.35503,,114.17077,,,,90.64503,15.990083
62.029034,,116.9895,,,,76.4614,96.54163
4.7740426,,265.55798,,,,73.30377,143.97833
22.919365,,151.25253,,,,100.78336,89.43239
256.3746,,221.08723,,,,113.855064,60.96771
265.64038,,182.69005,,,,20.851112,111.84456
160.17102,,49.873535,,,,53.892628,105.25119
243.76076,,118.10694,,,,43.203415,123.576355
273.36487,,39.77578,,,,12.7962675,565.32587
564.28925,,117.224754,,,,63.030018,299.11395
538.1987,,95.99484,,,,113.03521,190.77664
223.85448,,106.61122,,,,66.31797,187.1279
252.85477,,21.94428,,,,76.94748,131.17818
307.78494,,23.869387,,,,89.826035,25.17453
412.05893,,58.044193,,,,60.40997,145.06555
391.97943,,45.497715,,,,26.576942,230.91656
255.5571,,21.405989,,,,36.108948,102.66842
102.58683,,87.74845,,,,109.177956,45.801346
27.895176,,101.71918,,,,85.39075,202.75494
87.70866,,80.8615,,,,17.306522,232.99486
91.79506,,142.13638,,,,75.13528,14.052451
29.791037,,116.99341,,,,47.84316,5.7909646
53.300022,,116.236824,,,,95.076195,11.1263685
63.032383,,103.12909,,,,260.29218,18.119385
22.17257,,71.02375,,,,197.28128,63.301723
538.2853,,102.30183,,,,96.49213,12.401943
172.96672,,262.32114,,,,51.050045,97.165535
115.01965,,264.8938,,,,58.491417,71.051216
51.296135,,105.88287,,,,57.068073,42.647697
115.917366,,302.41275,,,,46.84779,14.93468
201.70053,,297.65436,,,,44.448067,82.22146
221.10616,,146.25894,,,,41.91416,66.35446
179.20535,,164.82405,,,,59.61354,46.33998
216.38641,,170.28273,,,,36.127632,22.237513
447.50714,,91.41658,,,,7.500501,40.347527
453.86935,,27.899082,,,,78.93678,54.729904
441.5028,,23.430042,,,,54.94326,162.63249
255.34082,,191.77121,,,,73.407234,219.04051
189.28549,,216.18028,,,,34.565586,525.5883
315.52316,,30.404493,,,,37.364567,163.29167
490.33954,,89.66902,,,,21.746166,60.717762
571.7176,,157.99803,,,,73.02679,61.05789
214.62073,,201.17432,,,,25.146471,91.61452
142.94128,,322.16565,,,,20.842442,131.14969
